Site identification,Year,Transect,Quadrat,Species Common Name,Count
4,2014,10.1,-4.3,Littleneck Clam,2
4,2014,10.1,-4.3,Manila Clam,0
4,2014,10.1,-4.3,Varnish Clam,0
4,2014,10.1,22.2,Butter Clam,0
4,2014,10.1,22.2,Littleneck Clam,0
4,2014,10.1,22.2,Manila Clam,0
4,2014,10.1,22.2,Varnish Clam,5
4,2014,14.2,-12.2,Butter Clam,1
4,2014,14.2,-12.2,Littleneck Clam,6
4,2014,14.2,-12.2,Manila Clam,0
4,2014,14.2,-12.2,Varnish Clam,0
4,2014,14.2,7.6,Butter Clam,0
4,2014,14.2,7.6,Littleneck Clam,1
4,2014,14.2,7.6,Manila Clam,0
4,2014,14.2,7.6,Varnish Clam,97
4,2014,14.2,8.9,Butter Clam,0
4,2014,14.2,8.9,Littleneck Clam,0
4,2014,14.2,8.9,Manila Clam,0
4,2014,14.2,8.9,Varnish Clam,106
4,2014,19.9,3.9,Butter Clam,0
4,2014,19.9,3.9,Littleneck Clam,5
4,2014,19.9,3.9,Manila Clam,0
4,2014,19.9,3.9,Varnish Clam,141
4,2014,19.9,9.6,Butter Clam,0
4,2014,19.9,9.6,Littleneck Clam,0
4,2014,19.9,9.6,Manila Clam,0
4,2014,19.9,9.6,Varnish Clam,148
4,2014,19.9,14.9,Butter Clam,0
4,2014,19.9,14.9,Littleneck Clam,0
4,2014,19.9,14.9,Manila Clam,0
4,2014,19.9,14.9,Varnish Clam,131
4,2014,33.8,-10,Butter Clam,2
4,2014,33.8,-10,Littleneck Clam,1
4,2014,33.8,-10,Manila Clam,0
4,2014,33.8,-10,Varnish Clam,0
4,2014,33.8,5.2,Butter Clam,0
4,2014,33.8,5.2,Littleneck Clam,1
4,2014,33.8,5.2,Manila Clam,0
4,2014,33.8,5.2,Varnish Clam,181
4,2014,33.8,18.8,Butter Clam,0
4,2014,33.8,18.8,Littleneck Clam,0
4,2014,33.8,18.8,Manila Clam,0
4,2014,33.8,18.8,Varnish Clam,0
4,2014,43.7,-7.9,Butter Clam,7
4,2014,43.7,-7.9,Littleneck Clam,2
4,2014,43.7,-7.9,Manila Clam,0
4,2014,43.7,-7.9,Varnish Clam,4
4,2014,43.7,-4.6,Butter Clam,0
4,2014,43.7,-4.6,Littleneck Clam,7
4,2014,43.7,-4.6,Manila Clam,0
4,2014,43.7,-4.6,Varnish Clam,104
4,2014,43.7,9.9,Butter Clam,0
4,2014,43.7,9.9,Littleneck Clam,0
4,2014,43.7,9.9,Manila Clam,0
4,2014,43.7,9.9,Varnish Clam,61
6,2015,8.2,-12.1,Manila Clam,0
6,2015,8.2,-12.1,Littleneck Clam,8
6,2015,8.2,-12.1,Butter Clam,3
6,2015,8.2,-12.1,Varnish Clam,0
6,2015,8.2,9.5,Manila Clam,0
6,2015,8.2,9.5,Littleneck Clam,12
6,2015,8.2,9.5,Butter Clam,0
6,2015,8.2,9.5,Varnish Clam,0
6,2015,8.2,21.8,Manila Clam,2
6,2015,8.2,21.8,Littleneck Clam,2
6,2015,8.2,21.8,Butter Clam,0
6,2015,8.2,21.8,Varnish Clam,2
6,2015,15.8,8.5,Manila Clam,0
6,2015,15.8,8.5,Littleneck Clam,12
6,2015,15.8,8.5,Butter Clam,7
6,2015,15.8,8.5,Varnish Clam,0
6,2015,15.8,18.6,Manila Clam,1
6,2015,15.8,18.6,Littleneck Clam,8
6,2015,15.8,18.6,Butter Clam,7
6,2015,15.8,18.6,Varnish Clam,1
6,2015,15.8,25.1,Manila Clam,4
6,2015,15.8,25.1,Littleneck Clam,3
6,2015,15.8,25.1,Butter Clam,2
6,2015,15.8,25.1,Varnish Clam,2
6,2015,16.3,-23.4,Manila Clam,0
6,2015,16.3,-23.4,Littleneck Clam,18
6,2015,16.3,-23.4,Butter Clam,1
6,2015,16.3,-23.4,Varnish Clam,0
6,2015,16.3,-9.7,Manila Clam,0
6,2015,16.3,-9.7,Littleneck Clam,9
6,2015,16.3,-9.7,Butter Clam,21
6,2015,16.3,-9.7,Varnish Clam,0
6,2015,16.3,-0.7,Manila Clam,0
6,2015,16.3,-0.7,Littleneck Clam,13
6,2015,16.3,-0.7,Butter Clam,29
6,2015,16.3,-0.7,Varnish Clam,0
6,2015,20.1,-3,Manila Clam,1
6,2015,20.1,-3,Littleneck Clam,14
6,2015,20.1,-3,Butter Clam,27
6,2015,20.1,-3,Varnish Clam,0
6,2015,20.1,8.1,Manila Clam,0
6,2015,20.1,8.1,Littleneck Clam,21
6,2015,20.1,8.1,Butter Clam,14
6,2015,20.1,8.1,Varnish Clam,0
6,2015,20.1,23.4,Manila Clam,4
6,2015,20.1,23.4,Littleneck Clam,12
6,2015,20.1,23.4,Butter Clam,0
6,2015,20.1,23.4,Varnish Clam,1
6,2015,31.3,-25.5,Manila Clam,0
6,2015,31.3,-25.5,Littleneck Clam,3
6,2015,31.3,-25.5,Butter Clam,2
6,2015,31.3,-25.5,Varnish Clam,0
6,2015,31.3,11.6,Manila Clam,1
6,2015,31.3,11.6,Littleneck Clam,2
6,2015,31.3,11.6,Butter Clam,0
6,2015,31.3,11.6,Varnish Clam,0
6,2015,31.3,28.7,Manila Clam,8
6,2015,31.3,28.7,Littleneck Clam,18
6,2015,31.3,28.7,Butter Clam,0
6,2015,31.3,28.7,Varnish Clam,0
5,2015,8,-70.5,Manila Clam,1
5,2015,8,-70.5,Littleneck Clam,0
5,2015,8,-70.5,Butter Clam,0
5,2015,8,-70.5,Varnish Clam,0
5,2015,8,-49.9,Manila Clam,1
5,2015,8,-49.9,Littleneck Clam,0
5,2015,8,-49.9,Butter Clam,0
5,2015,8,-49.9,Varnish Clam,0
5,2015,8,-43.5,Manila Clam,0
5,2015,8,-43.5,Littleneck Clam,0
5,2015,8,-43.5,Butter Clam,0
5,2015,8,-43.5,Varnish Clam,0
5,2015,13.8,-65,Manila Clam,0
5,2015,13.8,-65,Littleneck Clam,4
5,2015,13.8,-65,Butter Clam,1
5,2015,13.8,-65,Varnish Clam,0
5,2015,13.8,-38.9,Manila Clam,1
5,2015,13.8,-38.9,Littleneck Clam,15
5,2015,13.8,-38.9,Butter Clam,2
5,2015,13.8,-38.9,Varnish Clam,0
5,2015,13.8,23.8,Manila Clam,3
5,2015,13.8,23.8,Littleneck Clam,0
5,2015,13.8,23.8,Butter Clam,0
5,2015,13.8,23.8,Varnish Clam,25
5,2015,24.5,-48.7,Manila Clam,1
5,2015,24.5,-48.7,Littleneck Clam,11
5,2015,24.5,-48.7,Butter Clam,15
5,2015,24.5,-48.7,Varnish Clam,0
5,2015,24.5,-12.5,Manila Clam,9
5,2015,24.5,-12.5,Littleneck Clam,0
5,2015,24.5,-12.5,Butter Clam,0
5,2015,24.5,-12.5,Varnish Clam,0
5,2015,24.5,3.1,Manila Clam,2
5,2015,24.5,3.1,Littleneck Clam,0
5,2015,24.5,3.1,Butter Clam,0
5,2015,24.5,3.1,Varnish Clam,2
5,2015,36.6,-29.7,Manila Clam,2
5,2015,36.6,-29.7,Littleneck Clam,12
5,2015,36.6,-29.7,Butter Clam,4
5,2015,36.6,-29.7,Varnish Clam,0
5,2015,36.6,-24.6,Manila Clam,5
5,2015,36.6,-24.6,Littleneck Clam,18
5,2015,36.6,-24.6,Butter Clam,12
5,2015,36.6,-24.6,Varnish Clam,0
5,2015,36.6,-16.7,Manila Clam,1
5,2015,36.6,-16.7,Littleneck Clam,5
5,2015,36.6,-16.7,Butter Clam,0
5,2015,36.6,-16.7,Varnish Clam,0
5,2015,43.9,-59.9,Manila Clam,0
5,2015,43.9,-59.9,Littleneck Clam,6
5,2015,43.9,-59.9,Butter Clam,22
5,2015,43.9,-59.9,Varnish Clam,0
5,2015,43.9,-34,Manila Clam,7
5,2015,43.9,-34,Littleneck Clam,19
5,2015,43.9,-34,Butter Clam,8
5,2015,43.9,-34,Varnish Clam,0
5,2015,43.9,43.1,Manila Clam,0
5,2015,43.9,43.1,Littleneck Clam,0
5,2015,43.9,43.1,Butter Clam,0
5,2015,43.9,43.1,Varnish Clam,0
5,2015,36.2,-37.1,Manila Clam,2
5,2015,36.2,-37.1,Littleneck Clam,18
5,2015,36.2,-37.1,Butter Clam,4
5,2015,36.2,-37.1,Varnish Clam,0
5,2015,36.2,-16.1,Manila Clam,1
5,2015,36.2,-16.1,Littleneck Clam,1
5,2015,36.2,-16.1,Butter Clam,0
5,2015,36.2,-16.1,Varnish Clam,0
5,2015,36.2,21.4,Manila Clam,12
5,2015,36.2,21.4,Littleneck Clam,2
5,2015,36.2,21.4,Butter Clam,5
5,2015,36.2,21.4,Varnish Clam,148
4,2015,3.9,-0.1,Manila Clam,0
4,2015,3.9,-0.1,Littleneck Clam,2
4,2015,3.9,-0.1,Butter Clam,1
4,2015,3.9,-0.1,Varnish Clam,49
4,2015,3.9,1.8,Manila Clam,0
4,2015,3.9,1.8,Littleneck Clam,2
4,2015,3.9,1.8,Butter Clam,0
4,2015,3.9,1.8,Varnish Clam,61
4,2015,3.9,12,Manila Clam,0
4,2015,3.9,12,Littleneck Clam,0
4,2015,3.9,12,Butter Clam,0
4,2015,3.9,12,Varnish Clam,111
4,2015,5.4,-14.2,Manila Clam,0
4,2015,5.4,-14.2,Littleneck Clam,1
4,2015,5.4,-14.2,Butter Clam,0
4,2015,5.4,-14.2,Varnish Clam,0
4,2015,5.4,-7.9,Manila Clam,0
4,2015,5.4,-7.9,Littleneck Clam,2
4,2015,5.4,-7.9,Butter Clam,4
4,2015,5.4,-7.9,Varnish Clam,0
4,2015,5.4,5.5,Manila Clam,0
4,2015,5.4,5.5,Littleneck Clam,0
4,2015,5.4,5.5,Butter Clam,0
4,2015,5.4,5.5,Varnish Clam,80
4,2015,15.6,-6.6,Manila Clam,0
4,2015,15.6,-6.6,Littleneck Clam,3
4,2015,15.6,-6.6,Butter Clam,3
4,2015,15.6,-6.6,Varnish Clam,0
4,2015,15.6,-3.2,Manila Clam,0
4,2015,15.6,-3.2,Littleneck Clam,0
4,2015,15.6,-3.2,Butter Clam,4
4,2015,15.6,-3.2,Varnish Clam,0
4,2015,15.6,7.7,Manila Clam,0
4,2015,15.6,7.7,Littleneck Clam,2
4,2015,15.6,7.7,Butter Clam,0
4,2015,15.6,7.7,Varnish Clam,147
4,2015,18.2,-6.6,Manila Clam,0
4,2015,18.2,-6.6,Littleneck Clam,4
4,2015,18.2,-6.6,Butter Clam,3
4,2015,18.2,-6.6,Varnish Clam,0
4,2015,18.2,11,Manila Clam,0
4,2015,18.2,11,Littleneck Clam,0
4,2015,18.2,11,Butter Clam,0
4,2015,18.2,11,Varnish Clam,178
4,2015,18.2,15.3,Manila Clam,0
4,2015,18.2,15.3,Littleneck Clam,0
4,2015,18.2,15.3,Butter Clam,0
4,2015,18.2,15.3,Varnish Clam,160
4,2015,25.6,-14,Manila Clam,0
4,2015,25.6,-14,Littleneck Clam,1
4,2015,25.6,-14,Butter Clam,2
4,2015,25.6,-14,Varnish Clam,0
4,2015,25.6,11.9,Manila Clam,0
4,2015,25.6,11.9,Littleneck Clam,0
4,2015,25.6,11.9,Butter Clam,0
4,2015,25.6,11.9,Varnish Clam,130
4,2015,25.6,15.4,Manila Clam,0
4,2015,25.6,15.4,Littleneck Clam,0
4,2015,25.6,15.4,Butter Clam,0
4,2015,25.6,15.4,Varnish Clam,87
4,2015,42.2,-3.8,Manila Clam,0
4,2015,42.2,-3.8,Littleneck Clam,0
4,2015,42.2,-3.8,Butter Clam,0
4,2015,42.2,-3.8,Varnish Clam,59
4,2015,42.2,-0.3,Manila Clam,0
4,2015,42.2,-0.3,Littleneck Clam,7
4,2015,42.2,-0.3,Butter Clam,0
4,2015,42.2,-0.3,Varnish Clam,171
4,2015,42.2,2.1,Manila Clam,1
4,2015,42.2,2.1,Littleneck Clam,0
4,2015,42.2,2.1,Butter Clam,0
4,2015,42.2,2.1,Varnish Clam,163
5,2016,12.4,-65.4,Manila Clam,10
5,2016,12.4,-65.4,Littleneck Clam,0
5,2016,12.4,-65.4,Butter Clam,1
5,2016,12.4,-65.4,Varnish Clam,0
5,2016,12.4,0.9,Manila Clam,10
5,2016,12.4,0.9,Littleneck Clam,0
5,2016,12.4,0.9,Butter Clam,0
5,2016,12.4,0.9,Varnish Clam,0
5,2016,12.4,10.8,Manila Clam,5
5,2016,12.4,10.8,Littleneck Clam,1
5,2016,12.4,10.8,Butter Clam,0
5,2016,12.4,10.8,Varnish Clam,33
5,2016,18.2,-11,Manila Clam,59
5,2016,18.2,-11,Littleneck Clam,1
5,2016,18.2,-11,Butter Clam,0
5,2016,18.2,-11,Varnish Clam,0
5,2016,18.2,22,Manila Clam,20
5,2016,18.2,22,Littleneck Clam,0
5,2016,18.2,22,Butter Clam,0
5,2016,18.2,22,Varnish Clam,39
5,2016,18.2,42.9,Manila Clam,0
5,2016,18.2,42.9,Littleneck Clam,0
5,2016,18.2,42.9,Butter Clam,0
5,2016,18.2,42.9,Varnish Clam,12
5,2016,27.7,-30.4,Manila Clam,4
5,2016,27.7,-30.4,Littleneck Clam,25
5,2016,27.7,-30.4,Butter Clam,1
5,2016,27.7,-30.4,Varnish Clam,1
5,2016,27.7,-7.8,Manila Clam,30
5,2016,27.7,-7.8,Littleneck Clam,25
5,2016,27.7,-7.8,Butter Clam,5
5,2016,27.7,-7.8,Varnish Clam,0
5,2016,27.7,28.4,Manila Clam,2
5,2016,27.7,28.4,Littleneck Clam,0
5,2016,27.7,28.4,Butter Clam,0
5,2016,27.7,28.4,Varnish Clam,143
5,2016,32.8,-45.5,Manila Clam,4
5,2016,32.8,-45.5,Littleneck Clam,16
5,2016,32.8,-45.5,Butter Clam,13
5,2016,32.8,-45.5,Varnish Clam,0
5,2016,32.8,-22.9,Manila Clam,15
5,2016,32.8,-22.9,Littleneck Clam,16
5,2016,32.8,-22.9,Butter Clam,0
5,2016,32.8,-22.9,Varnish Clam,1
5,2016,32.8,49.7,Manila Clam,0
5,2016,32.8,49.7,Littleneck Clam,0
5,2016,32.8,49.7,Butter Clam,0
5,2016,32.8,49.7,Varnish Clam,1
5,2016,36.8,-33.4,Manila Clam,5
5,2016,36.8,-33.4,Littleneck Clam,30
5,2016,36.8,-33.4,Butter Clam,3
5,2016,36.8,-33.4,Varnish Clam,2
5,2016,36.8,40,Manila Clam,0
5,2016,36.8,40,Littleneck Clam,0
5,2016,36.8,40,Butter Clam,0
5,2016,36.8,40,Varnish Clam,5
5,2016,36.8,53.4,Manila Clam,0
5,2016,36.8,53.4,Littleneck Clam,0
5,2016,36.8,53.4,Butter Clam,0
5,2016,36.8,53.4,Varnish Clam,1
5,2016,49.6,-24.2,Manila Clam,7
5,2016,49.6,-24.2,Littleneck Clam,2
5,2016,49.6,-24.2,Butter Clam,0
5,2016,49.6,-24.2,Varnish Clam,2
5,2016,49.6,26.7,Manila Clam,0
5,2016,49.6,26.7,Littleneck Clam,0
5,2016,49.6,26.7,Butter Clam,0
5,2016,49.6,26.7,Varnish Clam,0
5,2016,49.6,33.7,Manila Clam,0
5,2016,49.6,33.7,Littleneck Clam,0
5,2016,49.6,33.7,Butter Clam,0
5,2016,49.6,33.7,Varnish Clam,0
7,2016,41.5,-18.1,Manila Clam,2
7,2016,41.5,-18.1,Littleneck Clam,0
7,2016,41.5,-18.1,Butter Clam,0
7,2016,41.5,-18.1,Varnish Clam,0
7,2016,41.5,7.5,Manila Clam,0
7,2016,41.5,7.5,Littleneck Clam,0
7,2016,41.5,7.5,Butter Clam,0
7,2016,41.5,7.5,Varnish Clam,46
7,2016,41.5,15.5,Manila Clam,0
7,2016,41.5,15.5,Littleneck Clam,0
7,2016,41.5,15.5,Butter Clam,0
7,2016,41.5,15.5,Varnish Clam,0
7,2016,30.7,-7.6,Manila Clam,0
7,2016,30.7,-7.6,Littleneck Clam,0
7,2016,30.7,-7.6,Butter Clam,0
7,2016,30.7,-7.6,Varnish Clam,10
7,2016,30.7,17.1,Manila Clam,0
7,2016,30.7,17.1,Littleneck Clam,0
7,2016,30.7,17.1,Butter Clam,0
7,2016,30.7,17.1,Varnish Clam,6
7,2016,30.7,20.3,Manila Clam,0
7,2016,30.7,20.3,Littleneck Clam,0
7,2016,30.7,20.3,Butter Clam,0
7,2016,30.7,20.3,Varnish Clam,2
7,2016,27.5,-4,Manila Clam,0
7,2016,27.5,-4,Littleneck Clam,0
7,2016,27.5,-4,Butter Clam,0
7,2016,27.5,-4,Varnish Clam,39
7,2016,27.5,3,Manila Clam,0
7,2016,27.5,3,Littleneck Clam,0
7,2016,27.5,3,Butter Clam,0
7,2016,27.5,3,Varnish Clam,33
7,2016,27.5,9.1,Manila Clam,0
7,2016,27.5,9.1,Littleneck Clam,0
7,2016,27.5,9.1,Butter Clam,0
7,2016,27.5,9.1,Varnish Clam,12
7,2016,17.1,-9.1,Manila Clam,0
7,2016,17.1,-9.1,Littleneck Clam,0
7,2016,17.1,-9.1,Butter Clam,0
7,2016,17.1,-9.1,Varnish Clam,35
7,2016,17.1,2.4,Manila Clam,0
7,2016,17.1,2.4,Littleneck Clam,0
7,2016,17.1,2.4,Butter Clam,0
7,2016,17.1,2.4,Varnish Clam,28
7,2016,17.1,13.5,Manila Clam,0
7,2016,17.1,13.5,Littleneck Clam,0
7,2016,17.1,13.5,Butter Clam,0
7,2016,17.1,13.5,Varnish Clam,0
7,2016,10.9,1.2,Manila Clam,0
7,2016,10.9,1.2,Littleneck Clam,0
7,2016,10.9,1.2,Butter Clam,0
7,2016,10.9,1.2,Varnish Clam,43
7,2016,10.9,2.6,Manila Clam,0
7,2016,10.9,2.6,Littleneck Clam,0
7,2016,10.9,2.6,Butter Clam,0
7,2016,10.9,2.6,Varnish Clam,44
7,2016,10.9,17.3,Manila Clam,0
7,2016,10.9,17.3,Littleneck Clam,0
7,2016,10.9,17.3,Butter Clam,0
7,2016,10.9,17.3,Varnish Clam,0
6,2016,6.7,-11.3,Manila Clam,0
6,2016,6.7,-11.3,Littleneck Clam,15
6,2016,6.7,-11.3,Butter Clam,5
6,2016,6.7,-11.3,Varnish Clam,0
6,2016,6.7,-7.7,Manila Clam,0
6,2016,6.7,-7.7,Littleneck Clam,18
6,2016,6.7,-7.7,Butter Clam,3
6,2016,6.7,-7.7,Varnish Clam,0
6,2016,6.7,3.9,Manila Clam,1
6,2016,6.7,3.9,Littleneck Clam,20
6,2016,6.7,3.9,Butter Clam,1
6,2016,6.7,3.9,Varnish Clam,0
6,2016,8.3,-5.7,Manila Clam,0
6,2016,8.3,-5.7,Littleneck Clam,16
6,2016,8.3,-5.7,Butter Clam,11
6,2016,8.3,-5.7,Varnish Clam,0
6,2016,8.3,8.5,Manila Clam,0
6,2016,8.3,8.5,Littleneck Clam,8
6,2016,8.3,8.5,Butter Clam,1
6,2016,8.3,8.5,Varnish Clam,1
6,2016,8.3,13.6,Manila Clam,3
6,2016,8.3,13.6,Littleneck Clam,11
6,2016,8.3,13.6,Butter Clam,1
6,2016,8.3,13.6,Varnish Clam,0
6,2016,10.2,1.7,Manila Clam,0
6,2016,10.2,1.7,Littleneck Clam,19
6,2016,10.2,1.7,Butter Clam,6
6,2016,10.2,1.7,Varnish Clam,0
6,2016,10.2,6.3,Manila Clam,0
6,2016,10.2,6.3,Littleneck Clam,1
6,2016,10.2,6.3,Butter Clam,0
6,2016,10.2,6.3,Varnish Clam,0
6,2016,10.2,16.5,Manila Clam,0
6,2016,10.2,16.5,Littleneck Clam,1
6,2016,10.2,16.5,Butter Clam,0
6,2016,10.2,16.5,Varnish Clam,8
6,2016,13.5,-7.3,Manila Clam,0
6,2016,13.5,-7.3,Littleneck Clam,19
6,2016,13.5,-7.3,Butter Clam,11
6,2016,13.5,-7.3,Varnish Clam,0
6,2016,13.5,8.9,Manila Clam,0
6,2016,13.5,8.9,Littleneck Clam,38
6,2016,13.5,8.9,Butter Clam,4
6,2016,13.5,8.9,Varnish Clam,0
6,2016,13.5,5.5,Manila Clam,0
6,2016,13.5,5.5,Littleneck Clam,28
6,2016,13.5,5.5,Butter Clam,0
6,2016,13.5,5.5,Varnish Clam,0
6,2016,17.9,5.5,Manila Clam,0
6,2016,17.9,5.5,Littleneck Clam,18
6,2016,17.9,5.5,Butter Clam,4
6,2016,17.9,5.5,Varnish Clam,0
6,2016,17.9,8.2,Manila Clam,0
6,2016,17.9,8.2,Littleneck Clam,10
6,2016,17.9,8.2,Butter Clam,5
6,2016,17.9,8.2,Varnish Clam,0
6,2016,17.9,25.8,Manila Clam,5
6,2016,17.9,25.8,Littleneck Clam,6
6,2016,17.9,25.8,Butter Clam,0
6,2016,17.9,25.8,Varnish Clam,1
6,2016,24.7,-3.6,Manila Clam,0
6,2016,24.7,-3.6,Littleneck Clam,20
6,2016,24.7,-3.6,Butter Clam,6
6,2016,24.7,-3.6,Varnish Clam,0
6,2016,24.7,-2.3,Manila Clam,1
6,2016,24.7,-2.3,Littleneck Clam,21
6,2016,24.7,-2.3,Butter Clam,1
6,2016,24.7,-2.3,Varnish Clam,0
6,2016,24.7,35.8,Manila Clam,2
6,2016,24.7,35.8,Littleneck Clam,3
6,2016,24.7,35.8,Butter Clam,0
6,2016,24.7,35.8,Varnish Clam,0
4,2016,0.7,-1.5,Manila Clam,0
4,2016,0.7,-1.5,Littleneck Clam,0
4,2016,0.7,-1.5,Butter Clam,0
4,2016,0.7,-1.5,Varnish Clam,35
4,2016,0.7,10.8,Manila Clam,0
4,2016,0.7,10.8,Littleneck Clam,0
4,2016,0.7,10.8,Butter Clam,0
4,2016,0.7,10.8,Varnish Clam,111
4,2016,0.7,15.3,Manila Clam,0
4,2016,0.7,15.3,Littleneck Clam,0
4,2016,0.7,15.3,Butter Clam,0
4,2016,0.7,15.3,Varnish Clam,30
4,2016,14.3,-6.3,Manila Clam,0
4,2016,14.3,-6.3,Littleneck Clam,2
4,2016,14.3,-6.3,Butter Clam,6
4,2016,14.3,-6.3,Varnish Clam,0
4,2016,14.3,-0.7,Manila Clam,0
4,2016,14.3,-0.7,Littleneck Clam,1
4,2016,14.3,-0.7,Butter Clam,9
4,2016,14.3,-0.7,Varnish Clam,0
4,2016,14.3,7,Manila Clam,0
4,2016,14.3,7,Littleneck Clam,1
4,2016,14.3,7,Butter Clam,0
4,2016,14.3,7,Varnish Clam,129
4,2016,17.8,-12.3,Manila Clam,0
4,2016,17.8,-12.3,Littleneck Clam,4
4,2016,17.8,-12.3,Butter Clam,4
4,2016,17.8,-12.3,Varnish Clam,0
4,2016,17.8,2.9,Manila Clam,5
4,2016,17.8,2.9,Littleneck Clam,1
4,2016,17.8,2.9,Butter Clam,0
4,2016,17.8,2.9,Varnish Clam,47
4,2016,17.8,5.5,Manila Clam,1
4,2016,17.8,5.5,Littleneck Clam,0
4,2016,17.8,5.5,Butter Clam,0
4,2016,17.8,5.5,Varnish Clam,88
4,2016,29.4,-8,Manila Clam,0
4,2016,29.4,-8,Littleneck Clam,0
4,2016,29.4,-8,Butter Clam,9
4,2016,29.4,-8,Varnish Clam,0
4,2016,29.4,11.8,Manila Clam,0
4,2016,29.4,11.8,Littleneck Clam,0
4,2016,29.4,11.8,Butter Clam,0
4,2016,29.4,11.8,Varnish Clam,89
4,2016,29.4,19.7,Manila Clam,0
4,2016,29.4,19.7,Littleneck Clam,0
4,2016,29.4,19.7,Butter Clam,0
4,2016,29.4,19.7,Varnish Clam,3
4,2016,37.6,-0.2,Manila Clam,2
4,2016,37.6,-0.2,Littleneck Clam,1
4,2016,37.6,-0.2,Butter Clam,0
4,2016,37.6,-0.2,Varnish Clam,64
4,2016,37.6,10.5,Manila Clam,0
4,2016,37.6,10.5,Littleneck Clam,0
4,2016,37.6,10.5,Butter Clam,0
4,2016,37.6,10.5,Varnish Clam,89
4,2016,37.6,13.4,Manila Clam,0
4,2016,37.6,13.4,Littleneck Clam,0
4,2016,37.6,13.4,Butter Clam,0
4,2016,37.6,13.4,Varnish Clam,75
4,2016,40.2,-5.9,Manila Clam,0
4,2016,40.2,-5.9,Littleneck Clam,1
4,2016,40.2,-5.9,Butter Clam,5
4,2016,40.2,-5.9,Varnish Clam,0
4,2016,40.2,3.3,Manila Clam,0
4,2016,40.2,3.3,Littleneck Clam,0
4,2016,40.2,3.3,Butter Clam,0
4,2016,40.2,3.3,Varnish Clam,120
4,2016,40.2,4.4,Manila Clam,0
4,2016,40.2,4.4,Littleneck Clam,1
4,2016,40.2,4.4,Butter Clam,0
4,2016,40.2,4.4,Varnish Clam,117
4,2017,10.7,-10.4,Manila Clam,0
4,2017,10.7,-10.4,Littleneck Clam,4
4,2017,10.7,-10.4,Butter Clam,2
4,2017,10.7,-10.4,Varnish Clam,0
4,2017,10.7,1.3,Manila Clam,1
4,2017,10.7,1.3,Littleneck Clam,3
4,2017,10.7,1.3,Butter Clam,1
4,2017,10.7,1.3,Varnish Clam,5
4,2017,10.7,17.3,Manila Clam,0
4,2017,10.7,17.3,Littleneck Clam,0
4,2017,10.7,17.3,Butter Clam,0
4,2017,10.7,17.3,Varnish Clam,8
4,2017,17.3,8.9,Manila Clam,0
4,2017,17.3,8.9,Littleneck Clam,1
4,2017,17.3,8.9,Butter Clam,0
4,2017,17.3,8.9,Varnish Clam,153
4,2017,17.3,9.8,Manila Clam,0
4,2017,17.3,9.8,Littleneck Clam,0
4,2017,17.3,9.8,Butter Clam,0
4,2017,17.3,9.8,Varnish Clam,144
4,2017,17.3,14.2,Manila Clam,0
4,2017,17.3,14.2,Littleneck Clam,0
4,2017,17.3,14.2,Butter Clam,0
4,2017,17.3,14.2,Varnish Clam,121
4,2017,19.2,-8,Manila Clam,0
4,2017,19.2,-8,Littleneck Clam,6
4,2017,19.2,-8,Butter Clam,9
4,2017,19.2,-8,Varnish Clam,0
4,2017,19.2,-10.7,Manila Clam,0
4,2017,19.2,-10.7,Littleneck Clam,4
4,2017,19.2,-10.7,Butter Clam,9
4,2017,19.2,-10.7,Varnish Clam,0
4,2017,19.2,14.7,Manila Clam,0
4,2017,19.2,14.7,Littleneck Clam,0
4,2017,19.2,14.7,Butter Clam,0
4,2017,19.2,14.7,Varnish Clam,132
4,2017,25.9,-10,Manila Clam,0
4,2017,25.9,-10,Littleneck Clam,6
4,2017,25.9,-10,Butter Clam,3
4,2017,25.9,-10,Varnish Clam,0
4,2017,25.9,5.1,Manila Clam,0
4,2017,25.9,5.1,Littleneck Clam,0
4,2017,25.9,5.1,Butter Clam,0
4,2017,25.9,5.1,Varnish Clam,77
4,2017,25.9,9.6,Manila Clam,0
4,2017,25.9,9.6,Littleneck Clam,0
4,2017,25.9,9.6,Butter Clam,0
4,2017,25.9,9.6,Varnish Clam,127
4,2017,28.4,-8.8,Manila Clam,0
4,2017,28.4,-8.8,Littleneck Clam,6
4,2017,28.4,-8.8,Butter Clam,19
4,2017,28.4,-8.8,Varnish Clam,0
4,2017,28.4,-0.5,Manila Clam,1
4,2017,28.4,-0.5,Littleneck Clam,0
4,2017,28.4,-0.5,Butter Clam,2
4,2017,28.4,-0.5,Varnish Clam,8
4,2017,28.4,5.4,Manila Clam,1
4,2017,28.4,5.4,Littleneck Clam,0
4,2017,28.4,5.4,Butter Clam,0
4,2017,28.4,5.4,Varnish Clam,84
4,2017,31.5,-4.1,Manila Clam,0
4,2017,31.5,-4.1,Littleneck Clam,4
4,2017,31.5,-4.1,Butter Clam,3
4,2017,31.5,-4.1,Varnish Clam,1
4,2017,31.5,3.1,Manila Clam,2
4,2017,31.5,3.1,Littleneck Clam,0
4,2017,31.5,3.1,Butter Clam,0
4,2017,31.5,3.1,Varnish Clam,88
4,2017,31.5,5.3,Manila Clam,0
4,2017,31.5,5.3,Littleneck Clam,0
4,2017,31.5,5.3,Butter Clam,0
4,2017,31.5,3.1,Varnish Clam,119
5,2017,12.1,-57.9,Manila Clam,1
5,2017,12.1,-57.9,Littleneck Clam,28
